run_key,sigma_hash,sigma_seed_equivalent,ok,fitness,expected_di,expected_free,reason,iterations,info_iterations,created_at,updated_at,fitness_objective,run_label,is_best_sigma
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",10c05a416f28b678fe0edc3b30fc75de,2274195482820338384,True,13.678555429266472,6.100685303385465,13.678555429266472,,56,30,1774039351.946572,1774039351.946572,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",9c9754ad95f31d14c0c41ca2abe505c7,8787303516991078386,True,14.166111215892771,6.476060537232284,14.166111215892771,,61,30,1774039352.3048015,1774039352.3048015,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",aa9d551ac39811b003686f7924ad6682,6386976934539921892,True,13.300213658308413,5.713717932095845,13.300213658308413,,48,30,1774039352.6408803,1774039352.6408803,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",1f2dfb22aa593c25995f8cbd0da4411d,6321790548207647080,True,14.591758192759642,6.916635921211624,14.591758192759642,,67,30,1774039353.0456152,1774039353.0456152,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",cc69dc4c2c79dc44521d49c98583a0fc,7705943056775076231,True,12.94568367547698,5.326539152805915,12.94568367547698,,59,29,1774039353.4090886,1774039353.4090886,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",85cfd3b10b8a84d4134f657fd56caa3c,2229014505046782950,True,13.816141603549525,6.3666633269469095,13.816141603549525,,61,30,1774039353.8108864,1774039353.8108864,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",4d433768817bfdf1d02e12c4c6c0b0cc,7688912944162712752,True,13.413372264174884,5.787130539266206,13.413372264174884,,52,29,1774039354.1341834,1774039354.1341834,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",7bf99208b28f4eb23caccc40669fc63c,3792013645370516386,True,13.113440025483605,5.460273263338936,13.113440025483605,,62,30,1774039354.5063097,1774039354.5063097,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",25abc710d38bc20f204e6be6dce34dc8,7756880847696482790,True,13.652936986722302,6.057448435936887,13.652936986722302,,54,29,1774039354.8270354,1774039354.8270354,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",02a128315b3208b3439c66fa1b7adda2,5250835824846499592,True,14.680648102623723,7.011502813325451,14.680648102623723,,60,31,1774039355.2148361,1774039355.2148361,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",e813a6a9b71b881969428f90cf8bd129,4137080605563347295,True,13.91507722707654,6.226369279249551,13.91507722707654,,53,30,1774039355.5436642,1774039355.5436642,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",24c7dec8fc209924e2d7dbece6f43091,3199694830459773659,True,14.339123786165018,6.738210502593725,14.339123786165018,,60,30,1774039355.9247336,1774039355.9247336,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",143a769d9f56469b5d2753f4c4fc3b35,404269741032130668,True,12.655942494143256,5.217440008928984,12.655942494143256,,70,29,1774039356.3277388,1774039356.3277388,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",bc399e6e4ab23c8d7be208f5592d95a2,8382683049373077183,True,12.428299835613586,4.857893168907214,12.428299835613586,,62,29,1774039356.700154,1774039356.700154,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",0d77a01b338c47fe71713956420ac35f,891846371259405148,True,11.710946320889134,4.254923855781539,11.710946320889134,,50,29,1774039357.0418916,1774039357.0418916,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",16ba5968167977a79ea26d11e2b67aaf,5482886127132699134,True,12.287284333080917,4.844980545094013,12.287284333080917,,65,29,1774039357.453085,1774039357.453085,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",4640f09f0dce9845c5447f82027b81d4,5892503540715795040,True,13.426794559657392,5.838556980084611,13.426794559657392,,53,29,1774039357.817557,1774039357.817557,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",160f76b982c7ef25ede66800edd3f9a1,1874998776362686445,True,13.164809311257747,5.584195151043535,13.164809311257747,,52,29,1774039358.1496527,1774039358.1496527,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",1622b30d5902fd7990e2bbb460e4ac14,4406809408641345287,True,13.513065699922292,5.858305505172567,13.513065699922292,,58,30,1774039358.5144317,1774039358.5144317,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",42761efca61c6eb7c9bea177e053f336,5668588758170914982,True,13.873065807228183,6.039925476285751,13.873065807228183,,60,31,1774039358.865795,1774039358.865795,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",ea249816743ae20780e0f7c76b4c5f3c,6136761372576457550,True,12.656945255839748,5.3569304128134485,12.656945255839748,,45,28,1774039359.1297338,1774039359.1297338,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",5648933e992ea4c14552105a91179517,8206463246324260506,True,14.443180250093235,6.764378318726092,14.443180250093235,,61,31,1774039359.4877882,1774039359.4877882,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",d7fee6aae766570a0e0ff49b7467d150,4471443247007563623,True,14.101182206215128,6.608750347109765,14.101182206215128,,68,29,1774039359.893755,1774039359.893755,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",c33f087f7afeebb7028c6c220e9e56e0,651470676873195089,True,13.323041247402418,5.775161528118771,13.323041247402418,,67,30,1774039360.3144867,1774039360.3144867,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",d222ea64fd1750888f902640e2b674d5,3735167490047940073,True,14.378369515164225,6.804131743399793,14.378369515164225,,56,30,1774039360.6633503,1774039360.6633503,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",a0ac8d8ecc7a9fa2fbd5c501bce8f822,4408707510431528810,True,12.046878059376093,4.5427305829065885,12.046878059376093,,50,29,1774039360.9680977,1774039360.9680977,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",e2564466588b1b43cfa11116cb223d86,1462994656285979665,True,14.30307908988792,6.6897745522451215,14.30307908988792,,58,30,1774039361.3146799,1774039361.3146799,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",fa6c01375de2cc341d2562bb940fe03d,1296303500154992809,True,13.544419405984113,6.077873687417026,13.544419405984113,,62,29,1774039361.6831212,1774039361.6831212,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",769ac259762a47485ee79a82a3539b3c,5484574236111022542,True,13.581003911333553,6.115651283218223,13.581003911333553,,51,29,1774039362.0320575,1774039362.0320575,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",b17d6d9be0b3e4ced7528b098c6f5aec,4201126458071393420,True,11.82707855508351,4.119600052566745,11.82707855508351,,76,30,1774039362.544303,1774039362.544303,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",8b9c673ce6a4daded07537bdb50f59f5,7470915667334074292,True,12.973593270110875,5.234660367884642,12.973593270110875,,58,29,1774039362.9004123,1774039362.9004123,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",219643ebc6e61d1e60f98c9cb9933139,2604791924126608246,True,13.506619561001974,5.902081767561144,13.506619561001974,,55,29,1774039363.2974172,1774039363.2974172,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",76a82c4d332753a526f98dc5968b6993,1461952853996867807,True,13.033135243769879,5.4305753316752545,13.033135243769879,,57,29,1774039363.6746402,1774039363.6746402,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",dd0ea6c1c48ccb0bf8832e7b223670ce,3648052031896159977,True,12.21603633094445,4.758026231981996,12.21603633094445,,64,29,1774039364.0706375,1774039364.0706375,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",124f731156a029567d84a488c132e93b,2459962290371509224,True,13.897870118667358,6.331733870091189,13.897870118667358,,52,30,1774039364.4348497,1774039364.4348497,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",640ea7542a2ae6c70a08be57d3bf0d5b,5919433054548712170,True,12.785001130378184,5.32855533449667,12.785001130378184,,52,29,1774039364.7791643,1774039364.7791643,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",b3791c370a1c4a9aa8f4f1dfdc607002,1145931144426489146,True,14.007594226992213,6.4624828140055826,14.007594226992213,,62,30,1774039365.1599014,1774039365.1599014,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",e9fa7f5ab8a007d0a0d5946bb4bc71d7,8415700624275702139,True,14.2712750904049,6.5906864391832185,14.2712750904049,,69,31,1774039365.6139321,1774039365.6139321,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",fba2105744880143bf63db134b3879fc,3938393209067568263,True,12.842004501219836,5.101566669990856,12.842004501219836,,65,30,1774039366.0321379,1774039366.0321379,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",aec34a17163051fa10b5f3eb2a7fdbc8,7943373485187825598,True,12.276511113268937,4.692710565980705,12.276511113268937,,56,29,1774039366.394654,1774039366.394654,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",a4de6da5e47a537f43908b7d692d21e7,958535310015318248,True,13.889486446414272,6.3173469732645655,13.889486446414272,,55,30,1774039366.7569273,1774039366.7569273,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",74667bf75419940716551e0d42b1d6aa,9160908763746860729,True,14.212766530771567,6.598255581561613,14.212766530771567,,80,30,1774039367.2262874,1774039367.2262874,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",c55457a7bdb2abbe69907e1d3ce74523,8374774927043894434,True,14.067354455944642,6.437730361196778,14.067354455944642,,53,30,1774039367.59148,1774039367.59148,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",51b83b334a8baed8449fa3a24dcbf3d1,7498522005040484738,True,13.852260273433577,6.230546851032669,13.852260273433577,,65,29,1774039368.01872,1774039368.01872,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",59e3345a267172e6a03cebc9bf2b64bb,6053775224460954249,True,12.30278763731307,4.8438370156490125,12.30278763731307,,47,29,1774039368.3409743,1774039368.3409743,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",4496be956256d4926e3ab1b4c82a8981,8604178625766896294,True,12.738866048869692,5.246754890181716,12.738866048869692,,49,28,1774039368.6615736,1774039368.6615736,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",a5a1de45ae35d18875b9197448822c50,4682853006518898531,True,12.558177820229071,5.167955722215789,12.558177820229071,,47,28,1774039368.9876702,1774039368.9876702,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",94279d20e1a8cb12ee44f3e6d4e2fcc4,1626976117274743532,True,13.318291266483737,5.8537158399922715,13.318291266483737,,45,29,1774039369.304181,1774039369.304181,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",ed008736ed60cf7d5ee0aef339046de6,4098765360525085924,True,11.257436319246088,3.868580871215762,11.257436319246088,,59,29,1774039369.7104852,1774039369.7104852,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",40180b537e02b02dbf8029c81810dc06,4589238866113084514,True,12.129279051609691,4.610452106200687,12.129279051609691,,43,29,1774039369.9713864,1774039369.9713864,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",62ea0b1f4a9c83b5b42b8ebbef9dce17,8790926393527948675,True,14.106275248381676,6.347058918788484,14.106275248381676,,49,30,1774039370.2789671,1774039370.2789671,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",b3e384d2eea7c0f9976d78d09abd7dd7,9166094586937671628,True,14.440223881616339,6.824533921917211,14.440223881616339,,56,30,1774039370.7033265,1774039370.7033265,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",9b75384515f53af8b19d25db76d42239,7532154265066706988,True,13.488855187777299,6.039221255463743,13.488855187777299,,46,29,1774039371.0235972,1774039371.0235972,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",e04091a112e1f0b35a121db4ed29f610,1914945696481269626,True,14.275556906105129,6.3803124135729625,14.275556906105129,,60,32,1774039371.4397173,1774039371.4397173,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",fad248dc1953f1200e72e20c03981d0a,294831587177004878,True,13.540415297649465,6.041798597019056,13.540415297649465,,54,30,1774039371.840843,1774039371.840843,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",45fd7e021f7d34db1e56c31813165c42,3049428551063356921,True,14.185422528059721,6.634547499509628,14.185422528059721,,57,30,1774039372.2457552,1774039372.2457552,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",0faffe837fecd24f78b88f025017f99b,1736291627975155258,True,14.69791907336555,7.086211407807952,14.69791907336555,,58,30,1774039372.6435473,1774039372.6435473,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",10dd531a5a864e6558ca922c94906108,8828524635027733970,True,14.39476602372388,6.776300842970602,14.39476602372388,,58,30,1774039373.0561662,1774039373.0561662,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",a5e903ecb70dc44fdc9af4365a8921c0,2912980203722812002,True,13.717997242448178,6.180270368674288,13.717997242448178,,58,29,1774039373.4664063,1774039373.4664063,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",298b312416f428358f3071c6f4d62334,7081580625559188383,True,12.127301099767307,4.6589948027073795,12.127301099767307,,67,29,1774039373.951992,1774039373.951992,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",e7f638840508c84cf838c2ede6548c22,5198618476262333631,True,11.807572870600309,4.37725356263455,11.807572870600309,,53,29,1774039374.3578246,1774039374.3578246,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",a10cf9cc8cf3b70f19b2b78ee76f296d,6614850141009909645,True,13.143330253342752,5.553040802806823,13.143330253342752,,56,29,1774039374.7421587,1774039374.7421587,free_energy,Free Energy fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}|fitness_objective=free_energy",64efe2188ed74e9d960a314b23d9fb6f,6911325017200957611,True,14.72181139833198,6.865214848604536,14.72181139833198,,58,31,1774039375.1578777,1774039375.1578777,free_energy,Free Energy fitness,False
